implementation_id,display_name,run_status,slice_family,slice_value,n_expected,n_valid,correct_ratio,hallucination_ratio,omission_ratio,answer_f1,answer_bleu1,retrieval_hit_rate,retrieval_recall_at_10,retrieval_ndcg_at_10,run_id,artifact_sha256
wma-mmfu-single,MMFU_Single,PENDING,subcategory,lifelong/project/startup,110,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,overall,overall,7906,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,question_type,CMR,548,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,question_type,DU,606,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,question_type,FR,591,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,question_type,KR,593,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,question_type,MB,615,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,question_type,MC,604,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,question_type,TR,582,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,question_type,TTL,582,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,question_type,UNKNOWN,1356,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,question_type,VFR,614,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,question_type,VS,609,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,question_type,VU,606,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,scope,agent,6806,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,scope,lifelong,1100,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,task_family,agent/embodied,3718,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,task_family,agent/gui,3088,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,task_family,lifelong/personal,440,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,task_family,lifelong/project,660,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,difficulty,easy,1450,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,difficulty,hard,3047,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,difficulty,medium,3409,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,evidence_modality,image,1891,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,evidence_modality,image+memory,4050,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,evidence_modality,memory,1323,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,evidence_modality,none,642,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/embodied/eb_alfred_base,210,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/embodied/eb_alfred_common_sense,212,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/embodied/eb_alfred_complex_instruction,214,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/embodied/eb_nav_base,217,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/embodied/minecraft,709,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/embodied/omnigibson,868,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/gui/css,408,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/gui/excel,311,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/gui/file_mgmt,273,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/gui/image_edit,364,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/gui/mobile,289,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/gui/web,327,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/gui/webarena_lite,792,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,agent/gui/word_docs,324,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,lifelong/personal,440,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,lifelong/project/academic,110,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,lifelong/project/education,110,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,lifelong/project/finance,110,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,lifelong/project/health,110,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,lifelong/project/software,110,,,,,,,,,,,
wma-ngmemory,NGMemory,PENDING,subcategory,lifelong/project/startup,110,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,overall,overall,7906,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,question_type,CMR,548,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,question_type,DU,606,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,question_type,FR,591,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,question_type,KR,593,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,question_type,MB,615,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,question_type,MC,604,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,question_type,TR,582,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,question_type,TTL,582,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,question_type,UNKNOWN,1356,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,question_type,VFR,614,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,question_type,VS,609,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,question_type,VU,606,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,scope,agent,6806,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,scope,lifelong,1100,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,task_family,agent/embodied,3718,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,task_family,agent/gui,3088,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,task_family,lifelong/personal,440,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,task_family,lifelong/project,660,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,difficulty,easy,1450,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,difficulty,hard,3047,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,difficulty,medium,3409,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,evidence_modality,image,1891,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,evidence_modality,image+memory,4050,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,evidence_modality,memory,1323,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,evidence_modality,none,642,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/embodied/eb_alfred_base,210,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/embodied/eb_alfred_common_sense,212,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/embodied/eb_alfred_complex_instruction,214,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/embodied/eb_nav_base,217,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/embodied/minecraft,709,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/embodied/omnigibson,868,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/gui/css,408,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/gui/excel,311,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/gui/file_mgmt,273,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/gui/image_edit,364,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/gui/mobile,289,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/gui/web,327,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/gui/webarena_lite,792,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,agent/gui/word_docs,324,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,lifelong/personal,440,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,lifelong/project/academic,110,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,lifelong/project/education,110,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,lifelong/project/finance,110,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,lifelong/project/health,110,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,lifelong/project/software,110,,,,,,,,,,,
wma-augustus,AUGUSTUSMemory,PENDING,subcategory,lifelong/project/startup,110,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,overall,overall,7906,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,CMR,548,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,DU,606,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,FR,591,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,KR,593,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,MB,615,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,MC,604,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,TR,582,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,TTL,582,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,UNKNOWN,1356,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VFR,614,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VS,609,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,question_type,VU,606,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,agent,6806,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,scope,lifelong,1100,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/embodied,3718,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,agent/gui,3088,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/personal,440,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,task_family,lifelong/project,660,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,easy,1450,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,hard,3047,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,difficulty,medium,3409,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image,1891,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,image+memory,4050,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,memory,1323,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,evidence_modality,none,642,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_base,210,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_common_sense,212,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_complex_instruction,214,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_base,217,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/minecraft,709,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/embodied/omnigibson,868,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/gui/css,408,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/gui/excel,311,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/gui/file_mgmt,273,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/gui/image_edit,364,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/gui/mobile,289,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/gui/web,327,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/gui/webarena_lite,792,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,agent/gui/word_docs,324,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,lifelong/personal,440,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,lifelong/project/academic,110,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,lifelong/project/education,110,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,lifelong/project/finance,110,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,lifelong/project/health,110,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,lifelong/project/software,110,,,,,,,,,,,
wma-universalrag,UniversalRAGMemory,PENDING,subcategory,lifelong/project/startup,110,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,overall,overall,7906,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,question_type,CMR,548,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,question_type,DU,606,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,question_type,FR,591,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,question_type,KR,593,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,question_type,MB,615,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,question_type,MC,604,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,question_type,TR,582,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,question_type,TTL,582,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,question_type,UNKNOWN,1356,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,question_type,VFR,614,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,question_type,VS,609,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,question_type,VU,606,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,scope,agent,6806,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,scope,lifelong,1100,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,task_family,agent/embodied,3718,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,task_family,agent/gui,3088,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,task_family,lifelong/personal,440,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,task_family,lifelong/project,660,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,difficulty,easy,1450,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,difficulty,hard,3047,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,difficulty,medium,3409,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,evidence_modality,image,1891,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,evidence_modality,image+memory,4050,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,evidence_modality,memory,1323,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,evidence_modality,none,642,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/embodied/eb_alfred_base,210,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/embodied/eb_alfred_common_sense,212,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/embodied/eb_alfred_complex_instruction,214,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/embodied/eb_nav_base,217,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/embodied/minecraft,709,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/embodied/omnigibson,868,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/gui/css,408,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/gui/excel,311,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/gui/file_mgmt,273,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/gui/image_edit,364,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/gui/mobile,289,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/gui/web,327,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/gui/webarena_lite,792,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,agent/gui/word_docs,324,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,lifelong/personal,440,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,lifelong/project/academic,110,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,lifelong/project/education,110,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,lifelong/project/finance,110,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,lifelong/project/health,110,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,lifelong/project/software,110,,,,,,,,,,,
wma-a-mem,A-Mem,PENDING,subcategory,lifelong/project/startup,110,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,overall,overall,7906,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,question_type,CMR,548,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,question_type,DU,606,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,question_type,FR,591,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,question_type,KR,593,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,question_type,MB,615,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,question_type,MC,604,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,question_type,TR,582,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,question_type,TTL,582,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,question_type,UNKNOWN,1356,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,question_type,VFR,614,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,question_type,VS,609,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,question_type,VU,606,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,scope,agent,6806,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,scope,lifelong,1100,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,task_family,agent/embodied,3718,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,task_family,agent/gui,3088,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,task_family,lifelong/personal,440,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,task_family,lifelong/project,660,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,difficulty,easy,1450,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,difficulty,hard,3047,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,difficulty,medium,3409,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,evidence_modality,image,1891,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,evidence_modality,image+memory,4050,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,evidence_modality,memory,1323,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,evidence_modality,none,642,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/embodied/eb_alfred_base,210,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/embodied/eb_alfred_common_sense,212,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/embodied/eb_alfred_complex_instruction,214,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/embodied/eb_alfred_long_horizon,218,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/embodied/eb_alfred_visual_appearance,161,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/embodied/eb_nav_base,217,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/embodied/eb_nav_common_sense,217,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/embodied/eb_nav_complex_instruction,214,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/embodied/eb_nav_long_horizon,262,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/embodied/eb_nav_visual_appearance,216,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/embodied/minecraft,709,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/embodied/omnigibson,868,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/gui/css,408,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/gui/excel,311,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/gui/file_mgmt,273,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/gui/image_edit,364,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/gui/mobile,289,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/gui/web,327,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/gui/webarena_lite,792,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,agent/gui/word_docs,324,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,lifelong/personal,440,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,lifelong/project/academic,110,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,lifelong/project/education,110,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,lifelong/project/finance,110,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,lifelong/project/health,110,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,lifelong/project/software,110,,,,,,,,,,,
wma-simplemem,SimpleMem,PENDING,subcategory,lifelong/project/startup,110,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,overall,overall,7906,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,question_type,CMR,548,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,question_type,DU,606,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,question_type,FR,591,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,question_type,KR,593,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,question_type,MB,615,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,question_type,MC,604,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,question_type,TR,582,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,question_type,TTL,582,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,question_type,UNKNOWN,1356,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,question_type,VFR,614,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,question_type,VS,609,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,question_type,VU,606,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,scope,agent,6806,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,scope,lifelong,1100,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,task_family,agent/embodied,3718,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,task_family,agent/gui,3088,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,task_family,lifelong/personal,440,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,task_family,lifelong/project,660,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,difficulty,easy,1450,,,,,,,,,,,
wma-omni-simplemem,Omni-SimpleMem,PENDING,difficulty,hard,3047,,,,,,,,,,,
